"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","Severity","CVSSv2","Build Coordinates","CPE Confidence","Evidence Count"
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: jackson-databind-2.8.7.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/jackson-databind-2.8.7.jar,General data-binding functionality for Jackson: works on core streaming API,http://www.apache.org/licenses/LICENSE-2.0.txt,fb6e31b050960abe2cdbcc7623fd21f5,6c3257ef458ac58a8da69a6dca3d2a15286d88c8,com.fasterxml.jackson.core:jackson-databind:2.8.7,"cpe:/a:fasterxml:jackson:2.8.7, cpe:/a:fasterxml:jackson-databind:2.8.7",CVE-2018-7489,CWE-184 Incomplete Blacklist,"FasterXML jackson-databind before 2.8.11.1 and 2.9.x before 2.9.5 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 deserialization flaw. This is exploitable by sending maliciously crafted JSON input to the readValue method of the ObjectMapper, bypassing a blacklist that is ineffective if the c3p0 libraries are available in the classpath.",NVD,"High",7.5,com.fasterxml.jackson.core:jackson-databind:2.8.7,"LOW, HIGHEST",35
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: spring-core-4.3.7.RELEASE.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/spring-core-4.3.7.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bfe2809bd044dc97cfca5db00e8ab1e4,54fa2db94cc7222edc90ec71354e47cd1dc07f7b,org.springframework:spring-core:4.3.7.RELEASE,"cpe:/a:pivotal:spring_framework:4.3.7, cpe:/a:pivotal_software:spring_framework:4.3.7",CVE-2018-11039,CWE-20 Improper Input Validation,"Spring Framework (versions 5.0.x prior to 5.0.7, versions 4.3.x prior to 4.3.18, and older unsupported versions) allow web applications to change the HTTP request method to any HTTP method (including TRACE) using the HiddenHttpMethodFilter in Spring MVC. If an application has a pre-existing XSS vulnerability, a malicious user (or attacker) can use this filter to escalate to an XST (Cross Site Tracing) attack.",NVD,"Medium",4.3,org.springframework:spring-core:4.3.7.RELEASE,"LOW, HIGHEST",30
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: spring-core-4.3.7.RELEASE.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/spring-core-4.3.7.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bfe2809bd044dc97cfca5db00e8ab1e4,54fa2db94cc7222edc90ec71354e47cd1dc07f7b,org.springframework:spring-core:4.3.7.RELEASE,"cpe:/a:pivotal:spring_framework:4.3.7, cpe:/a:pivotal_software:spring_framework:4.3.7",CVE-2018-11040,CWE-254 7PK - Security Features,"Spring Framework, versions 5.0.x prior to 5.0.7 and 4.3.x prior to 4.3.18 and older unsupported versions, allows web applications to enable cross-domain requests via JSONP (JSON with Padding) through AbstractJsonpResponseBodyAdvice for REST controllers and MappingJackson2JsonView for browser requests. Both are not enabled by default in Spring Framework nor Spring Boot, however, when MappingJackson2JsonView is configured in an application, JSONP support is automatically ready to use through the ""jsonp"" and ""callback"" JSONP parameters, enabling cross-domain requests.",NVD,"Medium",4.3,org.springframework:spring-core:4.3.7.RELEASE,"LOW, HIGHEST",30
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: spring-core-4.3.7.RELEASE.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/spring-core-4.3.7.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bfe2809bd044dc97cfca5db00e8ab1e4,54fa2db94cc7222edc90ec71354e47cd1dc07f7b,org.springframework:spring-core:4.3.7.RELEASE,"cpe:/a:pivotal:spring_framework:4.3.7, cpe:/a:pivotal_software:spring_framework:4.3.7",CVE-2018-1199,CWE-20 Improper Input Validation,"Spring Security (Spring Security 4.1.x before 4.1.5, 4.2.x before 4.2.4, and 5.0.x before 5.0.1; and Spring Framework 4.3.x before 4.3.14 and 5.0.x before 5.0.3) does not consider URL path parameters when processing security constraints. By adding a URL path parameter with special encodings, an attacker may be able to bypass a security constraint. The root cause of this issue is a lack of clarity regarding the handling of path parameters in the Servlet Specification. Some Servlet containers include path parameters in the value returned for getPathInfo() and some do not. Spring Security uses the value returned by getPathInfo() as part of the process of mapping requests to security constraints. In this particular attack, different character encodings used in path parameters allows secured Spring MVC static resource URLs to be bypassed.",NVD,"Medium",5.0,org.springframework:spring-core:4.3.7.RELEASE,"LOW, HIGHEST",30
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: spring-core-4.3.7.RELEASE.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/spring-core-4.3.7.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bfe2809bd044dc97cfca5db00e8ab1e4,54fa2db94cc7222edc90ec71354e47cd1dc07f7b,org.springframework:spring-core:4.3.7.RELEASE,"cpe:/a:pivotal:spring_framework:4.3.7, cpe:/a:pivotal_software:spring_framework:4.3.7",CVE-2018-1257,CWE-20 Improper Input Validation,"Spring Framework, versions 5.0.x prior to 5.0.6, versions 4.3.x prior to 4.3.17, and older unsupported versions allows applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a regular expression, denial of service attack.",NVD,"Medium",4.0,org.springframework:spring-core:4.3.7.RELEASE,"LOW, HIGHEST",30
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: spring-core-4.3.7.RELEASE.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/spring-core-4.3.7.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bfe2809bd044dc97cfca5db00e8ab1e4,54fa2db94cc7222edc90ec71354e47cd1dc07f7b,org.springframework:spring-core:4.3.7.RELEASE,"cpe:/a:pivotal:spring_framework:4.3.7, cpe:/a:pivotal_software:spring_framework:4.3.7",CVE-2018-1270,CWE-358 Improperly Implemented Security Check for Standard,"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, allow applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a remote code execution attack.",NVD,"High",7.5,org.springframework:spring-core:4.3.7.RELEASE,"LOW, HIGHEST",30
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: spring-core-4.3.7.RELEASE.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/spring-core-4.3.7.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bfe2809bd044dc97cfca5db00e8ab1e4,54fa2db94cc7222edc90ec71354e47cd1dc07f7b,org.springframework:spring-core:4.3.7.RELEASE,"cpe:/a:pivotal:spring_framework:4.3.7, cpe:/a:pivotal_software:spring_framework:4.3.7",CVE-2018-1271,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, allow applications to configure Spring MVC to serve static resources (e.g. CSS, JS, images). When static resources are served from a file system on Windows (as opposed to the classpath, or the ServletContext), a malicious user can send a request using a specially crafted URL that can lead a directory traversal attack.",NVD,"Medium",4.3,org.springframework:spring-core:4.3.7.RELEASE,"LOW, HIGHEST",30
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: spring-core-4.3.7.RELEASE.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/spring-core-4.3.7.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bfe2809bd044dc97cfca5db00e8ab1e4,54fa2db94cc7222edc90ec71354e47cd1dc07f7b,org.springframework:spring-core:4.3.7.RELEASE,"cpe:/a:pivotal:spring_framework:4.3.7, cpe:/a:pivotal_software:spring_framework:4.3.7",CVE-2018-1272,"CWE-264 Permissions, Privileges, and Access Controls","Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, provide client-side support for multipart requests. When Spring MVC or Spring WebFlux server application (server A) receives input from a remote client, and then uses that input to make a multipart request to another server (server B), it can be exposed to an attack, where an extra multipart is inserted in the content of the request from server A, causing server B to use the wrong value for a part it expects. This could to lead privilege escalation, for example, if the part content represents a username or user roles.",NVD,"Medium",6.0,org.springframework:spring-core:4.3.7.RELEASE,"LOW, HIGHEST",30
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: spring-core-4.3.7.RELEASE.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/spring-core-4.3.7.RELEASE.jar,Spring Core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bfe2809bd044dc97cfca5db00e8ab1e4,54fa2db94cc7222edc90ec71354e47cd1dc07f7b,org.springframework:spring-core:4.3.7.RELEASE,"cpe:/a:pivotal:spring_framework:4.3.7, cpe:/a:pivotal_software:spring_framework:4.3.7",CVE-2018-1275,CWE-358 Improperly Implemented Security Check for Standard,"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.16 and older unsupported versions, allow applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a remote code execution attack. This CVE addresses the partial fix for CVE-2018-1270 in the 4.3.x branch of the Spring Framework.",NVD,"High",7.5,org.springframework:spring-core:4.3.7.RELEASE,"LOW, HIGHEST",30
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2017-12617,CWE-434 Unrestricted Upload of File with Dangerous Type,"When running Apache Tomcat versions 9.0.0.M1 to 9.0.0, 8.5.0 to 8.5.22, 8.0.0.RC1 to 8.0.46 and 7.0.0 to 7.0.81 with HTTP PUTs enabled (e.g. via setting the readonly initialisation parameter of the Default servlet to false) it was possible to upload a JSP file to the server via a specially crafted request. This JSP could then be requested and any code it contained would be executed by the server.",NVD,"Medium",6.8,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2017-5647,CWE-200 Information Exposure,"A bug in the handling of the pipelined requests in Apache Tomcat 9.0.0.M1 to 9.0.0.M18, 8.5.0 to 8.5.12, 8.0.0.RC1 to 8.0.42, 7.0.0 to 7.0.76, and 6.0.0 to 6.0.52, when send file was used, results in the pipelined request being lost when send file processing of the previous request completed. This could result in responses appearing to be sent for the wrong request. For example, a user agent that sent requests A, B and C could see the correct response for request A, the response for request C for request B and no response for request C.",NVD,"Medium",5.0,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2017-5648,CWE-284 Improper Access Control,"While investigating bug 60718, it was noticed that some calls to application listeners in Apache Tomcat 9.0.0.M1 to 9.0.0.M17, 8.5.0 to 8.5.11, 8.0.0.RC1 to 8.0.41, and 7.0.0 to 7.0.75 did not use the appropriate facade object. When running an untrusted application under a SecurityManager, it was therefore possible for that untrusted application to retain a reference to the request or response object and thereby access and/or modify information associated with another web application.",NVD,"Medium",6.4,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2017-5650,CWE-399 Resource Management Errors,"In Apache Tomcat 9.0.0.M1 to 9.0.0.M18 and 8.5.0 to 8.5.12, the handling of an HTTP/2 GOAWAY frame for a connection did not close streams associated with that connection that were currently waiting for a WINDOW_UPDATE before allowing the application to write more data. These waiting streams each consumed a thread. A malicious client could therefore construct a series of HTTP/2 requests that would consume all available processing threads.",NVD,"Medium",5.0,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2017-5651,CWE-19 Data Processing Errors,"In Apache Tomcat 9.0.0.M1 to 9.0.0.M18 and 8.5.0 to 8.5.12, the refactoring of the HTTP connectors introduced a regression in the send file processing. If the send file processing completed quickly, it was possible for the Processor to be added to the processor cache twice. This could result in the same Processor being used for multiple requests which in turn could lead to unexpected errors and/or response mix-up.",NVD,"High",7.5,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2017-5664,CWE-254 7PK - Security Features,"The error page mechanism of the Java Servlet Specification requires that, when an error occurs and an error page is configured for the error that occurred, the original request and response are forwarded to the error page. This means that the request is presented to the error page with the original HTTP method. If the error page is a static file, expected behaviour is to serve content of the file as if processing a GET request, regardless of the actual HTTP method. The Default Servlet in Apache Tomcat 9.0.0.M1 to 9.0.0.M20, 8.5.0 to 8.5.14, 8.0.0.RC1 to 8.0.43 and 7.0.0 to 7.0.77 did not do this. Depending on the original request this could lead to unexpected and undesirable results for static error pages including, if the DefaultServlet is configured to permit writes, the replacement or removal of the custom error page. Notes for other user provided error pages: (1) Unless explicitly coded otherwise, JSPs ignore the HTTP method. JSPs used as error pages must must ensure that they handle any error dispatch as a GET request, regardless of the actual method. (2) By default, the response generated by a Servlet does depend on the HTTP method. Custom Servlets used as error pages must ensure that they handle any error dispatch as a GET request, regardless of the actual method.",NVD,"Medium",5.0,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2017-7674,CWE-345 Insufficient Verification of Data Authenticity,"The CORS Filter in Apache Tomcat 9.0.0.M1 to 9.0.0.M21, 8.5.0 to 8.5.15, 8.0.0.RC1 to 8.0.44 and 7.0.41 to 7.0.78 did not add an HTTP Vary header indicating that the response varies depending on Origin. This permitted client and server side cache poisoning in some circumstances.",NVD,"Medium",4.3,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2017-7675,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),The HTTP/2 implementation in Apache Tomcat 9.0.0.M1 to 9.0.0.M21 and 8.5.0 to 8.5.15 bypassed a number of security checks that prevented directory traversal attacks. It was therefore possible to bypass security constraints using a specially crafted URL.,NVD,"Medium",5.0,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2018-1304,CWE-254 7PK - Security Features,"The URL pattern of """" (the empty string) which exactly maps to the context root was not correctly handled in Apache Tomcat 9.0.0.M1 to 9.0.4, 8.5.0 to 8.5.27, 8.0.0.RC1 to 8.0.49 and 7.0.0 to 7.0.84 when used as part of a security constraint definition. This caused the constraint to be ignored. It was, therefore, possible for unauthorised users to gain access to web application resources that should have been protected. Only security constraints with a URL pattern of the empty string were affected.",NVD,"Medium",4.3,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2018-1305,CWE-284 Improper Access Control,"Security constraints defined by annotations of Servlets in Apache Tomcat 9.0.0.M1 to 9.0.4, 8.5.0 to 8.5.27, 8.0.0.RC1 to 8.0.49 and 7.0.0 to 7.0.84 were only applied once a Servlet had been loaded. Because security constraints defined in this way apply to the URL pattern and any URLs below that point, it was possible - depending on the order Servlets were loaded - for some security constraints not to be applied. This could have exposed resources to users who were not authorised to access them.",NVD,"Medium",4.0,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2018-1336,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"An improper handing of overflow in the UTF-8 decoder with supplementary characters can lead to an infinite loop in the decoder causing a Denial of Service. Versions Affected: Apache Tomcat 9.0.0.M9 to 9.0.7, 8.5.0 to 8.5.30, 8.0.0.RC1 to 8.0.51, and 7.0.28 to 7.0.86.",NVD,"Medium",5.0,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2018-8014,CWE-254 7PK - Security Features,"The defaults settings for the CORS filter provided in Apache Tomcat 9.0.0.M1 to 9.0.8, 8.5.0 to 8.5.31, 8.0.0.RC1 to 8.0.52, 7.0.41 to 7.0.88 are insecure and enable 'supportsCredentials' for all origins. It is expected that users of the CORS filter will have configured it appropriately for their environment rather than using it in the default configuration. Therefore, it is expected that most users will not be impacted by this issue.",NVD,"High",7.5,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar: tomcat-embed-core-8.5.11.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar/BOOT-INF/lib/tomcat-embed-core-8.5.11.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",dbaf0cf045f317f6c934cd34d23941e8,72761f51fc7cef3ee19d4aafc7adc605df9f611f,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"cpe:/a:apache_software_foundation:tomcat:8.5.11, cpe:/a:apache_tomcat:apache_tomcat:8.5.11, cpe:/a:apache:tomcat:8.5.11",CVE-2018-8034,CWE-295 Improper Certificate Validation,"The host name verification when using TLS with the WebSocket client was missing. It is now enabled by default. Versions Affected: Apache Tomcat 9.0.0.M1 to 9.0.9, 8.5.0 to 8.5.31, 8.0.0.RC1 to 8.0.52, and 7.0.35 to 7.0.88.",NVD,"Medium",5.0,org.apache.tomcat.embed:tomcat-embed-core:8.5.11,"LOW, LOW, HIGHEST",21
